"label","n","rssi0","rssi1","rssi2","dist0","dist1","dist2","x","y"
"c","10","-63.0","-40.0","-42.0","392.3620335217687","119.60652313226954","93.87253290256162","420.94659409649586","171.3428606445624"
"c","10","-62.0","-38.0","-43.0","365.7044397675386","106.52723256347221","101.68477609614843","402.83328631330454","163.36464275009305"
"c","10","-59.0","-44.0","-40.0","296.11472294300324","150.77985049497892","80.00253262586241","367.7362699308829","117.88450483724212"
"c","10","-57.0","-46.0","-39.0","257.2447460220365","169.29242637897758","73.85609394574838","350.60011395251576","96.4435816939389"
"c","10","-57.0","-46.0","-39.0","257.2447460220365","169.29242637897758","73.85609394574838","350.60011395251576","96.4435816939389"
"c","10","-57.0","-46.0","-38.0","257.2447460220365","169.29242637897758","68.18187417181669","351.2717428253006","95.93986003935028"
"c","10","-57.0","-45.0","-39.0","257.2447460220365","159.76822819119724","73.85609394574838","350.6001139525157","100.36113030634769"
"c","10","-57.0","-45.0","-39.0","257.2447460220365","159.76822819119724","73.85609394574838","350.6001139525157","100.36113030634769"
"c","10","-64.0","-47.0","-40.0","420.962801127586","179.38438670662197","80.00253262586241","442.34106225552614","162.0328554821962"
"c","10","-61.0","-46.0","-43.0","340.8579980720005","169.29242637897758","101.68477609614843","388.20365096660674","130.7525733005079"
"c","10","-61.0","-46.0","-41.0","340.8579980720005","169.29242637897758","86.6604891297616","390.5617787278686","128.98397747956147"
"c","10","-60.0","-43.0","-42.0","317.69965637689495","142.2971486426036","93.87253290256162","376.7675160237122","130.78010441994329"
"c","10","-61.0","-44.0","-48.0","340.8579980720005","150.77985049497892","151.65018291617812","377.6553307259514","146.07051637349113"
"c","10","-61.0","-44.0","-41.0","340.8579980720005","150.77985049497892","86.6604891297616","390.5617787278686","136.39068037205314"
"c","10","-61.0","-44.0","-39.0","340.8579980720005","150.77985049497892","73.85609394574838","392.2745435306072","135.10610676999923"
"c","10","-61.0","-44.0","-41.0","340.8579980720005","150.77985049497892","86.6604891297616","390.5617787278686","136.39068037205314"
"c","10","-60.0","-44.0","-40.0","317.69965637689495","150.77985049497892","80.00253262586241","378.7772220295375","126.1652189112331"
"c","10","-60.0","-44.0","-40.0","317.69965637689495","150.77985049497892","80.00253262586241","378.7772220295375","126.1652189112331"
"c","10","-61.0","-44.0","-41.0","340.8579980720005","150.77985049497892","86.6604891297616","390.5617787278686","136.39068037205314"
"c","10","-64.0","-43.0","-40.0","420.962801127586","142.2971486426036","80.00253262586241","442.3410622555261","176.94570508506578"
"c","10","-59.0","-51.0","-41.0","296.11472294300324","226.1377582127925","86.6604891297616","366.8115739728351","83.07337383800395"
