"label","n","rssi0","rssi1","rssi2","dist0","dist1","dist2","x","y"
"b","5","-44.0","-35.0","-47.0","103.06443887395848","89.54045831108701","139.99919488456868","292.5187533267304","96.36691611225773"
"b","5","-44.0","-35.0","-48.0","103.06443887395848","89.54045831108701","151.65018291617812","289.6870838182447","98.49066824362203"
"b","5","-46.0","-37.0","-47.0","118.63759409812769","100.53413235792004","139.99919488456868","295.3959201375539","95.91276860237497"
"b","5","-44.0","-35.0","-49.0","103.06443887395848","89.54045831108701","164.27078739611517","286.36448914055353","100.98261425189037"
"b","5","-46.0","-35.0","-50.0","118.63759409812769","89.54045831108701","177.9417015715377","285.34302464601495","106.06446283902952"
"b","5","-46.0","-35.0","-45.0","118.63759409812769","89.54045831108701","119.31381640647665","299.86590995659475","95.17229885609467"
"b","5","-47.0","-35.0","-50.0","127.2855415757614","89.54045831108701","177.9417015715377","287.1152999467173","107.39366931455626"
"b","5","-45.0","-35.0","-47.0","110.57719957152096","89.54045831108701","139.99919488456868","293.8562854139605","97.37006517768025"
"b","5","-45.0","-40.0","-47.0","110.57719957152096","119.60652313226954","139.99919488456868","293.85628541396045","89.50978180114198"
"b","5","-51.0","-40.0","-46.0","168.65765212288457","119.60652313226954","129.2433295590607","309.7846378200767","97.83612568970977"
"b","5","-49.0","-40.0","-46.0","146.51853326920022","119.60652313226954","129.2433295590607","303.9698686298715","93.47504879705589"
"b","5","-52.0","-43.0","-52.0","180.95175272689156","142.2971486426036","208.79136806366714","290.9580845308637","109.90025948075088"
"b","5","-61.0","-45.0","-53.0","340.8579980720005","159.76822819119724","226.1673660643619","354.19374781430065","160.17754927714626"
"b","5","-58.0","-48.0","-54.0","275.9962983390512","190.07795494687755","244.98942627213066","313.46178142642566","127.45907360526991"
"b","5","-60.0","-50.0","-54.0","317.69965637689495","213.4155067038116","244.98942627213066","334.0943772307078","131.16283352740976"
"b","5","-70.0","-48.0","-52.0","642.0726690888006","190.07795494687755","208.79136806366714","607.2195641774322","327.2449311594623"
"b","5","-66.0","-48.0","-53.0","484.5707644288582","190.07795494687755","226.1673660643619","453.0476235555641","221.0632783113029"
"b","5","-68.0","-48.0","-57.0","557.7899641255992","190.07795494687755","311.3863291416886","478.47349841908436","297.39489508874925"
"b","5","-69.0","-48.0","-57.0","598.4494055950508","190.07795494687755","311.3863291416886","517.6502042339447","326.7774244498945"
"b","5","-70.0","-48.0","-55.0","642.0726690888006","190.07795494687755","265.37789261810445","584.8599054169919","344.01467522979254"
"b","5","-68.0","-48.0","-55.0","557.7899641255992","190.07795494687755","265.37789261810445","500.58684849067583","280.8098825350556"
"b","5","-70.0","-48.0","-55.0","642.0726690888006","190.07795494687755","265.37789261810445","584.8599054169919","344.01467522979254"
"b","5","-69.0","-49.0","-54.0","598.4494055950508","201.40899450673038","244.98942627213066","548.4348933932683","298.1439649411207"
"b","5","-65.0","-49.0","-54.0","451.64838795074616","201.40899450673038","244.98942627213066","419.97203946113325","201.79682449201948"
"b","5","-67.0","-49.0","-54.0","519.8929787053169","201.40899450673038","244.98942627213066","475.2240752682827","243.23585134738155"
"b","5","-69.0","-48.0","-54.0","598.4494055950508","190.07795494687755","244.98942627213066","548.4348933932682","303.6889075804018"
"b","10","-56.0","-50.0","-52.0","239.76719888702527","213.4155067038116","208.79136806366714","311.5787285701938","93.74361752296174"
