"label","n","rssi1","rssi2","rssi3","dist1","dist2","dist3","x","y"
"d","5","-66.0","-37.0","-54.0","484.5707644288582","100.53413235792004","244.98942627213066","445.6575056283502","259.1340132414976"
"d","5","-66.0","-37.0","-54.0","484.5707644288582","100.53413235792004","244.98942627213066","445.6575056283502","259.1340132414976"
"d","5","-67.0","-37.0","-52.0","519.8929787053169","100.53413235792004","208.79136806366714","488.91239494099113","271.04270071691576"
"d","5","-67.0","-37.0","-52.0","519.8929787053169","100.53413235792004","208.79136806366714","488.91239494099113","271.04270071691576"
"d","5","-68.0","-37.0","-54.0","557.7899641255992","100.53413235792004","244.98942627213066","509.2581875784079","306.83452470404086"
"d","5","-69.0","-37.0","-54.0","598.4494055950508","100.53413235792004","244.98942627213066","548.4348933932683","336.2170540651862"
"d","5","-68.0","-37.0","-53.0","557.7899641255992","100.53413235792004","226.1673660643619","516.6483055056218","301.29193625863047"
"d","5","-68.0","-37.0","-52.0","557.7899641255992","100.53413235792004","208.79136806366714","522.9465072511163","296.56828494950963"
"d","5","-68.0","-37.0","-53.0","557.7899641255992","100.53413235792004","226.1673660643619","516.6483055056218","301.29193625863047"
"d","5","-68.0","-37.0","-52.0","557.7899641255992","100.53413235792004","208.79136806366714","522.9465072511163","296.56828494950963"
"d","5","-67.0","-37.0","-52.0","519.8929787053169","100.53413235792004","208.79136806366714","488.91239494099113","271.04270071691576"
"d","5","-67.0","-37.0","-54.0","519.8929787053169","100.53413235792004","244.98942627213066","475.22407526828283","281.308940471447"
"d","5","-68.0","-37.0","-54.0","557.7899641255992","100.53413235792004","244.98942627213066","509.2581875784079","306.83452470404086"
"d","10","-61.0","-38.0","-51.0","340.8579980720005","106.52723256347221","192.75033412862905","365.8595696191281","169.15047725067865"
"d","10","-63.0","-37.0","-54.0","392.3620335217687","100.53413235792004","244.98942627213066","378.2734553034915","208.59597549785357"
"d","10","-68.0","-37.0","-55.0","557.7899641255992","100.53413235792004","265.37789261810445","500.5868484906759","313.3380290198399"
"d","10","-66.0","-38.0","-52.0","484.5707644288582","106.52723256347221","208.79136806366714","459.34582530105854","247.3165991011259"
"d","10","-65.0","-37.0","-53.0","451.64838795074616","100.53413235792004","226.1673660643619","427.3621573883472","234.32732517067453"
"d","10","-65.0","-37.0","-54.0","451.64838795074616","100.53413235792004","244.98942627213066","419.9720394611333","239.86991361608492"
"d","10","-64.0","-37.0","-54.0","420.962801127586","100.53413235792004","244.98942627213066","397.65821745669643","223.13454711275728"
"d","10","-70.0","-38.0","-52.0","642.0726690888006","106.52723256347221","208.79136806366714","607.2195641774322","358.2219032584062"
"d","10","-66.0","-38.0","-52.0","484.5707644288582","106.52723256347221","208.79136806366714","459.34582530105854","247.3165991011259"
"d","10","-66.0","-38.0","-52.0","484.5707644288582","106.52723256347221","208.79136806366714","459.34582530105854","247.3165991011259"
"d","10","-65.0","-37.0","-54.0","451.64838795074616","100.53413235792004","244.98942627213066","419.9720394611333","239.86991361608492"
"d","10","-65.0","-37.0","-52.0","451.64838795074616","100.53413235792004","208.79136806366714","433.66035913384167","229.60367386155363"
"d","10","-64.0","-37.0","-51.0","420.962801127586","100.53413235792004","192.75033412862905","416.7141571887378","208.84259231372627"
"d","10","-64.0","-37.0","-52.0","420.962801127586","100.53413235792004","208.79136806366714","411.3465371294048","212.868307358226"
"d","10","-68.0","-37.0","-55.0","557.7899641255992","100.53413235792004","265.37789261810445","500.5868484906759","313.3380290198399"
"d","10","-63.0","-38.0","-50.0","392.3620335217687","106.52723256347221","177.9417015715377","401.9039301593028","189.3219449701547"
"d","10","-65.0","-39.0","-51.0","451.64838795074616","112.87759700587002","192.75033412862905","439.0279791931746","222.28515864597915"
"d","10","-65.0","-39.0","-52.0","451.64838795074616","112.87759700587002","208.79136806366714","433.6603591338416","226.31087369047887"
"d","10","-65.0","-38.0","-51.0","451.64838795074616","106.52723256347221","192.75033412862905","439.02797919317464","224.02678443121354"
"d","10","-66.0","-38.0","-52.0","484.5707644288582","106.52723256347221","208.79136806366714","459.34582530105854","247.3165991011259"
"d","10","-68.0","-37.0","-52.0","557.7899641255992","100.53413235792004","208.79136806366714","522.9465072511163","296.56828494950963"
"d","10","-64.0","-37.0","-52.0","420.962801127586","100.53413235792004","208.79136806366714","411.3465371294048","212.868307358226"
"d","10","-66.0","-37.0","-52.0","484.5707644288582","100.53413235792004","208.79136806366714","459.34582530105854","248.86777348696634"
"d","10","-64.0","-37.0","-52.0","420.962801127586","100.53413235792004","208.79136806366714","411.3465371294048","212.868307358226"
"d","10","-64.0","-37.0","-52.0","420.962801127586","100.53413235792004","208.79136806366714","411.3465371294048","212.868307358226"
"d","10","-64.0","-38.0","-51.0","420.962801127586","106.52723256347221","192.75033412862905","416.7141571887378","207.29141792788593"
"d","10","-62.0","-36.0","-50.0","365.7044397675386","94.87819711206384","177.9417015715377","385.06374008959585","179.6245261558701"
"d","10","-62.0","-39.0","-52.0","365.7044397675386","112.87759700587002","208.79136806366714","375.121584906493","182.40679301996738"
"d","10","-62.0","-38.0","-49.0","365.7044397675386","106.52723256347221","164.27078739611517","388.962371394958","173.76782893885297"
"d","10","-61.0","-38.0","-54.0","340.8579980720005","106.52723256347221","244.98942627213066","346.8036298870868","183.44243204970965"
"d","10","-62.0","-39.0","-53.0","365.7044397675386","112.87759700587002","226.1673660643619","368.8233831609985","187.13044432908825"
"d","10","-64.0","-37.0","-54.0","420.962801127586","100.53413235792004","244.98942627213066","397.65821745669643","223.13454711275728"
"d","10","-59.0","-37.0","-57.0","296.11472294300324","100.53413235792004","311.3863291416886","292.26873597272964","190.26946973876753"
"d","10","-65.0","-36.0","-53.0","451.64838795074616","94.87819711206384","226.1673660643619","427.3621573883472","235.7088745228297"
"d","10","-63.0","-36.0","-51.0","392.3620335217687","94.87819711206384","192.75033412862905","397.32939503553285","195.68557005097776"
"d","10","-60.0","-37.0","-54.0","317.69965637689495","100.53413235792004","244.98942627213066","334.0943772307078","175.4616669432658"
"d","10","-62.0","-37.0","-52.0","365.7044397675386","100.53413235792004","208.79136806366714","375.121584906493","185.69959319104217"
"d","10","-60.0","-37.0","-53.0","317.69965637689495","100.53413235792004","226.1673660643619","341.4844951579217","169.9190784978554"
"d","10","-59.0","-37.0","-54.0","296.11472294300324","100.53413235792004","244.98942627213066","323.05342513205323","167.18095286927485"
"d","10","-60.0","-37.0","-56.0","317.69965637689495","100.53413235792004","287.4631242745907","315.2483532035736","189.59618496361645"
"d","10","-61.0","-37.0","-56.0","340.8579980720005","100.53413235792004","287.4631242745907","327.95760585995254","199.1281244559007"
"d","10","-66.0","-39.0","-55.0","484.5707644288582","112.87759700587002","265.37789261810445","436.9861665406181","262.3447173862219"
"d","10","-62.0","-47.0","-54.0","365.7044397675386","179.38438670662197","244.98942627213066","361.4332652337846","168.37627491413454"
"d","10","-62.0","-43.0","-53.0","365.7044397675386","142.2971486426036","226.1673660643619","368.82338316099856","177.74653607159368"
"d","10","-60.0","-42.0","-56.0","317.69965637689495","134.29167388973838","287.4631242745907","315.2483532035736","179.68725757968141"
"d","10","-72.0","-39.0","-52.0","739.0905876857745","112.87759700587002","208.79136806366714","718.8842178565047","440.22876773247623"
"d","10","-69.0","-39.0","-54.0","598.4494055950508","112.87759700587002","244.98942627213066","548.4348933932682","332.9242538941114"
"d","10","-68.0","-38.0","-54.0","557.7899641255992","106.52723256347221","244.98942627213066","509.25818757840784","305.2833503182005"
"d","10","-69.0","-39.0","-54.0","598.4494055950508","112.87759700587002","244.98942627213066","548.4348933932682","332.9242538941114"
"d","10","-72.0","-39.0","-53.0","739.0905876857745","112.87759700587002","226.1673660643619","712.5860161110103","444.9524190415971"
"d","1","-55.0","-39.0","-52.0","223.47709934260686","112.87759700587002","208.79136806366714","305.2901487939063","130.0332159355274"
"d","1","-55.0","-39.0","-52.0","223.47709934260686","112.87759700587002","208.79136806366714","305.2901487939063","130.0332159355274"
"d","1","-49.0","-40.0","-52.0","146.51853326920022","119.60652313226954","208.79136806366714","281.56153767788334","110.28129701104699"
"d","1","-49.0","-40.0","-52.0","146.51853326920022","119.60652313226954","208.79136806366714","281.56153767788334","110.28129701104699"
"d","1","-51.0","-38.0","-52.0","168.65765212288457","106.52723256347221","208.79136806366714","287.3763068680885","118.3394602763984"
"d","1","-51.0","-38.0","-52.0","168.65765212288457","106.52723256347221","208.79136806366714","287.3763068680885","118.3394602763984"
"d","1","-51.0","-38.0","-52.0","168.65765212288457","106.52723256347221","208.79136806366714","287.3763068680885","118.3394602763984"
"d","1","-53.0","-37.0","-54.0","194.142017292385","100.53413235792004","244.98942627213066","281.3927532443408","135.93544895349055"
"d","1","-52.0","-37.0","-54.0","180.95175272689156","100.53413235792004","244.98942627213066","277.2697648581553","132.84320766385142"
"d","1","-52.0","-37.0","-54.0","180.95175272689156","100.53413235792004","244.98942627213066","277.2697648581553","132.84320766385142"
"d","1","-52.0","-36.0","-52.0","180.95175272689156","94.87819711206384","208.79136806366714","290.9580845308637","123.95851726147534"
"d","1","-52.0","-36.0","-52.0","180.95175272689156","94.87819711206384","208.79136806366714","290.9580845308637","123.95851726147534"
"d","1","-51.0","-36.0","-51.0","168.65765212288457","94.87819711206384","192.75033412862905","292.7439269274215","117.24646896989427"
"d","1","-51.0","-36.0","-51.0","168.65765212288457","94.87819711206384","192.75033412862905","292.7439269274215","117.24646896989427"
"d","1","-71.0","-36.0","-50.0","688.8757989172035","94.87819711206384","177.9417015715377","669.072180979701","392.63085682344894"
"d","1","-71.0","-36.0","-50.0","688.8757989172035","94.87819711206384","177.9417015715377","669.072180979701","392.63085682344894"
"d","1","-67.0","-38.0","-50.0","519.8929787053169","106.52723256347221","177.9417015715377","498.85455012409415","262.0349099437481"
"d","1","-67.0","-38.0","-50.0","519.8929787053169","106.52723256347221","177.9417015715377","498.85455012409415","262.0349099437481"
"d","1","-66.0","-37.0","-51.0","484.5707644288582","100.53413235792004","192.75033412862905","464.7134453603915","244.8420584424666"
"d","1","-66.0","-37.0","-51.0","484.5707644288582","100.53413235792004","192.75033412862905","464.7134453603915","244.8420584424666"
"d","1","-62.0","-37.0","-52.0","365.7044397675386","100.53413235792004","208.79136806366714","375.121584906493","185.69959319104217"
"d","1","-62.0","-37.0","-52.0","365.7044397675386","100.53413235792004","208.79136806366714","375.121584906493","185.69959319104217"
"d","1","-65.0","-38.0","-52.0","451.64838795074616","106.52723256347221","208.79136806366714","433.66035913384167","228.05249947571326"
"d","1","-65.0","-38.0","-52.0","451.64838795074616","106.52723256347221","208.79136806366714","433.66035913384167","228.05249947571326"
"d","1","-50.0","-38.0","-54.0","157.19882891953128","106.52723256347221","244.98942627213066","270.57637735710364","126.27199265222227"
"d","1","-50.0","-38.0","-54.0","157.19882891953128","106.52723256347221","244.98942627213066","270.57637735710364","126.27199265222227"
"d","1","-50.0","-38.0","-52.0","157.19882891953128","106.52723256347221","208.79136806366714","284.26469702981194","116.00575289769098"
"d","1","-50.0","-38.0","-52.0","157.19882891953128","106.52723256347221","208.79136806366714","284.26469702981194","116.00575289769098"
"d","1","-55.0","-37.0","-52.0","223.47709934260686","100.53413235792004","208.79136806366714","305.2901487939063","133.3260161066022"
"d","1","-55.0","-37.0","-52.0","223.47709934260686","100.53413235792004","208.79136806366714","305.2901487939063","133.3260161066022"
"d","1","-58.0","-39.0","-52.0","275.9962983390512","112.87759700587002","208.79136806366714","327.1501010991341","146.42818016444818"
"d","1","-58.0","-39.0","-52.0","275.9962983390512","112.87759700587002","208.79136806366714","327.1501010991341","146.42818016444818"
"d","1","-58.0","-39.0","-52.0","275.9962983390512","112.87759700587002","208.79136806366714","327.1501010991341","146.42818016444818"
"d","1","-62.0","-39.0","-54.0","365.7044397675386","112.87759700587002","244.98942627213066","361.4332652337846","192.67303277449867"
"d","1","-62.0","-39.0","-54.0","365.7044397675386","112.87759700587002","244.98942627213066","361.4332652337846","192.67303277449867"
"d","1","-56.0","-39.0","-50.0","239.76719888702527","112.87759700587002","177.9417015715377","321.52088375329674","127.29303438041582"
"d","1","-69.0","-39.0","-52.0","598.4494055950508","112.87759700587002","208.79136806366714","562.1232130659766","322.6580141395802"
"d","1","-69.0","-39.0","-52.0","598.4494055950508","112.87759700587002","208.79136806366714","562.1232130659766","322.6580141395802"
"d","1","-61.0","-40.0","-51.0","340.8579980720005","119.60652313226954","192.75033412862905","365.8595696191281","165.45339087798115"
"d","1","-61.0","-40.0","-51.0","340.8579980720005","119.60652313226954","192.75033412862905","365.8595696191281","165.45339087798115"
"d","1","-61.0","-40.0","-51.0","340.8579980720005","119.60652313226954","192.75033412862905","365.8595696191281","165.45339087798115"
"d","1","-55.0","-39.0","-52.0","223.47709934260686","112.87759700587002","208.79136806366714","305.2901487939063","130.0332159355274"
"d","1","-56.0","-39.0","-51.0","239.76719888702527","112.87759700587002","192.75033412862905","316.94634862952677","130.72393572324327"
"d","1","-56.0","-39.0","-51.0","239.76719888702527","112.87759700587002","192.75033412862905","316.94634862952677","130.72393572324327"
"d","1","-55.0","-39.0","-49.0","223.47709934260686","112.87759700587002","164.27078739611517","319.13093528237147","119.65262606917864"
"d","1","-55.0","-39.0","-49.0","223.47709934260686","112.87759700587002","164.27078739611517","319.13093528237147","119.65262606917864"
"d","1","-54.0","-37.0","-48.0","208.29377063422808","100.53413235792004","151.65018291617812","316.9904307554284","116.35615582850944"
"d","1","-54.0","-37.0","-48.0","208.29377063422808","100.53413235792004","151.65018291617812","316.9904307554284","116.35615582850944"
"d","1","-57.0","-39.0","-54.0","257.2447460220365","112.87759700587002","244.98942627213066","305.12920030899534","150.44498408090664"
"d","1","-57.0","-39.0","-54.0","257.2447460220365","112.87759700587002","244.98942627213066","305.12920030899534","150.44498408090664"
