"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-66","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp2","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-65","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-64","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-57","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-57","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
"tp15","Ephemeral blessing","ce:73:14:c4:7a:28","-58","2472","TP-LINK_E630","c0:25:e9:7a:e6:30","-55","2412","Ekayus","4c:f9:5d:d2:61:0c","-89","2437"
