"measurement","measurement count"
"0.001079749113786832","5"
"1.4799478965096897","71"
"5.745534819622083","25"
"4.650392045133562","4"
"3.692386417915154","53"
"16.51652379783927","24"
"0.37661376867501284","116"
"0.7051222630305793","678"
"0.9189550389957288","24"
"avg","1.4032297018033886"
