"measurement","measurement count"
"15.37646595693839","6"
"1.1674124846867202","49"
"0.6832814739520385","865"
"0.910069444257332","25"
"1.4594272699872444","49"
"1.7907851131674213","6"
"avg","0.8455088654746246"
